ch0_mean,ch0_std,ch0_skew,ch0_kurtosis,ch0_entropy,ch0_delta_power,ch0_theta_power,ch0_alpha_power,ch0_beta_power,ch0_gamma_power,ch1_mean,ch1_std,ch1_skew,ch1_kurtosis,ch1_entropy,ch1_delta_power,ch1_theta_power,ch1_alpha_power,ch1_beta_power,ch1_gamma_power,ch2_mean,ch2_std,ch2_skew,ch2_kurtosis,ch2_entropy,ch2_delta_power,ch2_theta_power,ch2_alpha_power,ch2_beta_power,ch2_gamma_power,ch3_mean,ch3_std,ch3_skew,ch3_kurtosis,ch3_entropy,ch3_delta_power,ch3_theta_power,ch3_alpha_power,ch3_beta_power,ch3_gamma_power,ch4_mean,ch4_std,ch4_skew,ch4_kurtosis,ch4_entropy,ch4_delta_power,ch4_theta_power,ch4_alpha_power,ch4_beta_power,ch4_gamma_power,ch5_mean,ch5_std,ch5_skew,ch5_kurtosis,ch5_entropy,ch5_delta_power,ch5_theta_power,ch5_alpha_power,ch5_beta_power,ch5_gamma_power,ch6_mean,ch6_std,ch6_skew,ch6_kurtosis,ch6_entropy,ch6_delta_power,ch6_theta_power,ch6_alpha_power,ch6_beta_power,ch6_gamma_power,ch7_mean,ch7_std,ch7_skew,ch7_kurtosis,ch7_entropy,ch7_delta_power,ch7_theta_power,ch7_alpha_power,ch7_beta_power,ch7_gamma_power,ch8_mean,ch8_std,ch8_skew,ch8_kurtosis,ch8_entropy,ch8_delta_power,ch8_theta_power,ch8_alpha_power,ch8_beta_power,ch8_gamma_power,ch9_mean,ch9_std,ch9_skew,ch9_kurtosis,ch9_entropy,ch9_delta_power,ch9_theta_power,ch9_alpha_power,ch9_beta_power,ch9_gamma_power,ch10_mean,ch10_std,ch10_skew,ch10_kurtosis,ch10_entropy,ch10_delta_power,ch10_theta_power,ch10_alpha_power,ch10_beta_power,ch10_gamma_power,ch11_mean,ch11_std,ch11_skew,ch11_kurtosis,ch11_entropy,ch11_delta_power,ch11_theta_power,ch11_alpha_power,ch11_beta_power,ch11_gamma_power,ch12_mean,ch12_std,ch12_skew,ch12_kurtosis,ch12_entropy,ch12_delta_power,ch12_theta_power,ch12_alpha_power,ch12_beta_power,ch12_gamma_power,ch13_mean,ch13_std,ch13_skew,ch13_kurtosis,ch13_entropy,ch13_delta_power,ch13_theta_power,ch13_alpha_power,ch13_beta_power,ch13_gamma_power,ch14_mean,ch14_std,ch14_skew,ch14_kurtosis,ch14_entropy,ch14_delta_power,ch14_theta_power,ch14_alpha_power,ch14_beta_power,ch14_gamma_power,ch15_mean,ch15_std,ch15_skew,ch15_kurtosis,ch15_entropy,ch15_delta_power,ch15_theta_power,ch15_alpha_power,ch15_beta_power,ch15_gamma_power,ch16_mean,ch16_std,ch16_skew,ch16_kurtosis,ch16_entropy,ch16_delta_power,ch16_theta_power,ch16_alpha_power,ch16_beta_power,ch16_gamma_power,ch17_mean,ch17_std,ch17_skew,ch17_kurtosis,ch17_entropy,ch17_delta_power,ch17_theta_power,ch17_alpha_power,ch17_beta_power,ch17_gamma_power,ch18_mean,ch18_std,ch18_skew,ch18_kurtosis,ch18_entropy,ch18_delta_power,ch18_theta_power,ch18_alpha_power,ch18_beta_power,ch18_gamma_power,ch19_mean,ch19_std,ch19_skew,ch19_kurtosis,ch19_entropy,ch19_delta_power,ch19_theta_power,ch19_alpha_power,ch19_beta_power,ch19_gamma_power,ch20_mean,ch20_std,ch20_skew,ch20_kurtosis,ch20_entropy,ch20_delta_power,ch20_theta_power,ch20_alpha_power,ch20_beta_power,ch20_gamma_power,ch21_mean,ch21_std,ch21_skew,ch21_kurtosis,ch21_entropy,ch21_delta_power,ch21_theta_power,ch21_alpha_power,ch21_beta_power,ch21_gamma_power,ch22_mean,ch22_std,ch22_skew,ch22_kurtosis,ch22_entropy,ch22_delta_power,ch22_theta_power,ch22_alpha_power,ch22_beta_power,ch22_gamma_power,ch23_mean,ch23_std,ch23_skew,ch23_kurtosis,ch23_entropy,ch23_delta_power,ch23_theta_power,ch23_alpha_power,ch23_beta_power,ch23_gamma_power,ch24_mean,ch24_std,ch24_skew,ch24_kurtosis,ch24_entropy,ch24_delta_power,ch24_theta_power,ch24_alpha_power,ch24_beta_power,ch24_gamma_power,ch25_mean,ch25_std,ch25_skew,ch25_kurtosis,ch25_entropy,ch25_delta_power,ch25_theta_power,ch25_alpha_power,ch25_beta_power,ch25_gamma_power,ch26_mean,ch26_std,ch26_skew,ch26_kurtosis,ch26_entropy,ch26_delta_power,ch26_theta_power,ch26_alpha_power,ch26_beta_power,ch26_gamma_power,ch27_mean,ch27_std,ch27_skew,ch27_kurtosis,ch27_entropy,ch27_delta_power,ch27_theta_power,ch27_alpha_power,ch27_beta_power,ch27_gamma_power,ch28_mean,ch28_std,ch28_skew,ch28_kurtosis,ch28_entropy,ch28_delta_power,ch28_theta_power,ch28_alpha_power,ch28_beta_power,ch28_gamma_power,ch29_mean,ch29_std,ch29_skew,ch29_kurtosis,ch29_entropy,ch29_delta_power,ch29_theta_power,ch29_alpha_power,ch29_beta_power,ch29_gamma_power,ch30_mean,ch30_std,ch30_skew,ch30_kurtosis,ch30_entropy,ch30_delta_power,ch30_theta_power,ch30_alpha_power,ch30_beta_power,ch30_gamma_power,ch31_mean,ch31_std,ch31_skew,ch31_kurtosis,ch31_entropy,ch31_delta_power,ch31_theta_power,ch31_alpha_power,ch31_beta_power,ch31_gamma_power,ch32_mean,ch32_std,ch32_skew,ch32_kurtosis,ch32_entropy,ch32_delta_power,ch32_theta_power,ch32_alpha_power,ch32_beta_power,ch32_gamma_power,ch33_mean,ch33_std,ch33_skew,ch33_kurtosis,ch33_entropy,ch33_delta_power,ch33_theta_power,ch33_alpha_power,ch33_beta_power,ch33_gamma_power,ch34_mean,ch34_std,ch34_skew,ch34_kurtosis,ch34_entropy,ch34_delta_power,ch34_theta_power,ch34_alpha_power,ch34_beta_power,ch34_gamma_power,label,subject
4.207136082825971e-05,5.001170719373751e-06,-0.5437972038075867,-0.41125018274577263,0.47580653088167013,3.6180046480947336e-12,3.049399988447772e-13,4.1179297922237853e-13,1.5679234507884251e-12,6.580127083665666e-13,-2.973731763137256e-05,4.5435377812544355e-06,-0.13054818525049738,-0.5294285909555514,0.4838084425159837,2.4378804707459123e-12,1.416585249726698e-13,3.2872355624983553e-13,1.471062808467353e-12,7.330798075677177e-13,6.925103051328304e-05,3.241780624332633e-06,-0.40104958060026824,-0.16231441423925785,0.708036422447926,1.43739649477205e-12,1.8785544826929104e-13,3.5976991517590267e-13,1.4640709788890464e-12,6.866517298939776e-13,-2.3454001172808425e-05,3.0250431352375764e-06,-0.051375341632020025,-0.20488145699345894,0.7394888795131416,1.3806527281268168e-12,1.69212197723946e-13,3.039972983450396e-13,1.4290275642318307e-12,6.905473624960238e-13,2.3263956156923735e-05,1.9064503190927916e-05,-0.1937074894207582,-1.2493195091137717,0.08975448091746961,3.2955778400786314e-11,1.6204019303263427e-13,2.9765253143602673e-13,1.4817080347316422e-12,6.694446584485018e-13,-1.3926437191241317e-05,3.4693356558524466e-06,0.43613758906228567,-0.08239784978003817,0.662175185821023,2.0283990246569955e-12,1.0783790055503034e-13,3.5052068604961e-13,1.560169549763855e-12,6.306549494573477e-13,-1.7574970499610893e-05,3.7785279286096244e-06,-0.40073926999155574,-0.29287983225972747,0.5885140231599925,2.3036142336568992e-12,2.4806332185782167e-13,3.643591362967394e-13,1.5911089863515117e-12,6.847621448493498e-13,1.977302790240329e-05,4.750513376067301e-06,-0.1141551005239519,-0.8023056612279857,0.4483918919361567,4.056912404415645e-12,1.9267201971340549e-13,4.416370006146354e-13,1.468132354538281e-12,7.125454056805102e-13,-8.95451251157396e-06,9.568203344672578e-06,0.4937596955004679,-1.1876314131669021,0.2643145480621832,5.709962831577779e-12,2.6045532970693805e-13,3.351743740174235e-13,1.4767124188216168e-12,6.796790239922492e-13,-4.9354833206866575e-05,4.7471609582659295e-06,0.21797804353673395,-0.5504725273801383,0.5487971687472155,1.1313002498886093e-12,3.6428397195796677e-13,3.6166074824633295e-13,1.3734044381235439e-12,6.948739313384417e-13,1.0325064461005581e-05,2.8857414206661686e-06,0.05517077093158995,-0.05534995217686145,0.7810763328482486,8.191409325966002e-13,2.0567614473147353e-13,3.656323978951174e-13,1.5644076832083233e-12,6.846723266501531e-13,8.512252907301449e-06,3.604596950386143e-06,0.24899299922502777,-0.2644601554077237,0.70286371004128,1.4833884785044166e-12,2.911915860900666e-13,1.6452293072775087e-13,1.3874771686236046e-12,6.879079265568596e-13,-0.00012056260665250625,3.9229436639775606e-06,0.7792088486548782,1.381553640352136,0.6807736288344968,5.382657472931173e-13,4.893407558997412e-13,3.624590813823692e-13,1.014040430979429e-12,4.326531747817608e-13,2.134834334874494e-05,5.49167763811273e-06,-0.13803608131204817,-0.7962921631397744,0.46729518723353125,1.2817450955861409e-12,1.69075810430573e-13,2.5825389715778375e-13,1.3720176116258243e-12,7.115767214921431e-13,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,-0.00010396676035706105,1.0303517138670324e-05,0.5644903710203186,-0.6499139371781739,0.2864810746951954,4.382146868146151e-12,3.386152805745413e-13,2.060939353046079e-13,1.4650244834837874e-12,6.920927916672692e-13,6.207406986446937e-05,5.230460882301297e-06,0.37576455577982365,0.334067904593192,0.5404365812862136,7.294305191393681e-13,3.302295819566244e-13,5.092462794341788e-13,8.130378199595331e-13,3.3157274818110253e-13,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,1.1089927901731996e-06,6.427269108927033e-06,-0.01412200247192775,-0.9607885505921296,0.3819552972528173,1.5876515487338057e-12,1.0147034607015386e-13,6.338647492706957e-14,1.1480456795047344e-12,6.331839635572718e-13,0.000334699231479057,8.028320787038214e-06,-0.38797208181931614,-0.7609132327191976,0.38961311557859124,1.6855841596575446e-12,2.3200177895818246e-13,3.76462574269322e-13,1.4393110132643385e-12,6.358478383000753e-13,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.9640633896391244,0.0732617368051063,0.3079094412826534,1.5028734178357261,0.7366381243080212,0.00023257515902886723,0.00022078413363149505,0.000316126429234871,0.0014116326096261988,0.0007060289122677967,8.362386865888457,0.07350588974687511,0.21156006856552947,1.4226876373711956,0.7625541572862576,0.00019917660136703857,0.00041242199806835095,0.00041509540662183384,0.0012143520751614033,0.00044243568518063323,-3.56201703089952,0.08000570588557565,0.6973073214899013,0.8548921337360875,0.763971760330331,0.00033764085768076566,0.0004348039916192637,0.00010870410850366919,0.0010401752105832001,0.0004471768297441861,1,20231219170321_Subj_01_bci_32_gesture.edf
3.7018239679255355e-05,3.2535374736657935e-06,0.3799909182084339,-0.16374066285281774,0.7319433794218905,4.77533619421511e-13,3.3100550130532014e-13,4.0188341667418334e-13,7.550928522788846e-13,4.758500363217464e-13,-3.0094553364705895e-05,5.387857972948306e-06,0.12360038412226043,-0.651483333326389,0.3855041429084649,7.322701106134378e-12,3.5069522651428647e-13,3.743349608939517e-13,7.09855487058475e-13,5.243371333006599e-13,6.718692282413983e-05,2.9404303064159583e-06,0.1338869656019531,-0.21869408954832004,0.7963680936717882,8.307339292704832e-13,3.360081521105702e-13,3.4732467996381104e-13,7.572155667742339e-13,5.291164019464432e-13,-2.3755037972899983e-05,3.992955680175041e-06,0.19404900574075354,-0.036603722359600965,0.5958040509129325,4.626935783215856e-12,3.4097923596532934e-13,3.5421403841824073e-13,7.420624217294019e-13,4.962278228046645e-13,1.2500972811718888e-05,1.546102634426959e-05,-0.0010311089232530504,-1.0836239128631961,0.13472887587986732,2.080362485333959e-11,4.3674793619839137e-13,3.5457320767235736e-13,8.681368429092676e-13,5.510201866985936e-13,-1.2020832189089798e-05,3.993554759639194e-06,0.3378624280103508,-0.320776315854129,0.5531101081432294,3.257279316263166e-12,2.741641008166817e-13,3.782202988159226e-13,7.072975838753362e-13,4.644138890494455e-13,-2.331403365941863e-05,3.393450024251396e-06,0.048532582720973313,0.14041506990066122,0.745820596239829,4.855118879350364e-13,3.079135063139765e-13,3.7585762631252366e-13,8.012576889665791e-13,5.267036637492069e-13,1.724192234891279e-05,6.002707637269631e-06,-0.3100067318047211,-0.5651587769386124,0.3371373917159722,3.388009819536673e-12,2.846911638165891e-13,3.396357905644627e-13,7.482698603329652e-13,5.656892416746226e-13,-7.587399935881582e-06,4.875286857336436e-06,0.1250890922822025,-0.6378485221062116,0.4647673056604274,3.8458824584093455e-12,5.03281848355744e-13,3.650439525376834e-13,7.459966231609974e-13,5.485726261165726e-13,-5.473738379079883e-05,5.081247423582053e-06,0.10104604865026025,-0.7138242911391588,0.3751697864095347,3.3461914252336308e-12,4.604390895054502e-13,3.0781606690994324e-13,7.334383586795043e-13,5.398996008224357e-13,6.164561115892282e-06,3.181830168454723e-06,0.19226143801910406,-0.18788279314053868,0.762360799664369,5.101035078680038e-13,3.6873767540375696e-13,4.304303443298228e-13,7.925802295106514e-13,5.363484398437577e-13,1.2620031060715655e-05,5.4663615998269845e-06,0.6301605057743456,-0.19818169158731047,0.4049537135379517,9.922023955746967e-12,4.0170601136101534e-13,2.39056928245326e-13,6.864816531062589e-13,5.141234967025283e-13,-0.00011765943270716406,4.450460114052781e-06,-0.19291293337275353,-0.48457546647362504,0.54191670684549,7.250258736918723e-12,3.972285969657078e-13,2.417870324482043e-13,1.0454459960347028e-12,3.183053317310529e-13,1.5520169256275266e-05,4.1067365223849165e-06,-0.1307590249344451,-0.1950380041219364,0.5469474316858361,2.182407667551867e-12,3.200709989057234e-13,3.3180277112377374e-13,7.008377207103341e-13,5.292464284100169e-13,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,-4.425885778591587e-05,8.624103361074195e-06,0.10257520457507599,-1.285129879493142,0.20889464549000059,1.2430014341254316e-11,5.187613001544595e-13,3.773353983568188e-13,5.926049826364781e-13,5.132512601714809e-13,6.989894007989624e-05,5.825571059484604e-06,-0.2594295737524569,-0.7484528617897319,0.4752489531391723,1.6095437100081446e-11,1.1403557025413597e-12,5.413994148282604e-13,9.595501130866766e-13,2.639239367795905e-13,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,3.7935447512321755e-06,4.2672779390256265e-06,-0.23145311126386742,-0.3652879088857759,0.5680323111577953,7.505368623035226e-12,5.321737917903881e-13,4.613745288125642e-13,3.543987996075858e-13,5.032409019452052e-13,0.0003036863577010758,1.1241572199156215e-05,-0.12089889646263077,-0.8877073988632369,0.30955770920639863,7.099748066854041e-12,4.1340502387469783e-13,4.500525851432933e-13,7.817831229424635e-13,5.277628665217427e-13,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.9649327978027012,0.07420905966619308,1.2257957686656795,5.82097531529738,0.7574425591009464,0.00028570866967665985,0.0001755199160412328,0.0005289619967664572,0.001320892383762613,0.0006005475832865044,8.365583074448766,0.07361401580413071,-0.0023831226869052012,1.1016077825223736,0.7359273599097511,0.0005117308578416466,0.0003581201167851809,0.00035035947747906156,0.0008523401131113005,0.0005674395197522832,-3.56971483012131,0.1104751594071594,-0.5281799413811801,3.8381277720171374,0.7012134757316599,0.0005643047385669585,0.0004120426465798678,0.0008052273710347198,0.00165606143764984,0.0006044841369237582,0,20231219170321_Subj_01_bci_32_gesture.edf
2.9851225029373617e-05,3.6063076730808915e-06,0.23568153331055422,0.2707099911661146,0.6800244363509235,2.094277620557554e-13,4.461927322611442e-13,1.8696011234791732e-13,1.3377055106290964e-12,3.7325533629038285e-13,-3.1983803992156876e-05,6.164532931288091e-06,0.017605757287379398,-0.745079121574475,0.26950025216505175,5.21992211673618e-12,6.578117003129913e-13,2.671866600828819e-13,1.2792252370824906e-12,4.0330168926956644e-13,6.901042089869542e-05,3.5790140898984175e-06,0.16078626618641031,-0.20306800183423634,0.5817539614335803,7.260205282575211e-13,5.59084814457427e-13,2.8484183806183166e-13,1.2299294774440672e-12,4.1327986072052473e-13,-2.576722392657359e-05,4.044851923996004e-06,-0.08342702101737856,-0.4681175322448454,0.5240482418571253,2.520428852577656e-12,6.126710977761592e-13,3.204552484632628e-13,1.1815731744529111e-12,4.152307842592576e-13,8.446397950286066e-06,2.2336044979424754e-05,-0.0046190862170755785,-1.5616445708851678,0.04522569945305885,5.755495352574208e-11,1.2143054625194546e-12,2.8956096762011115e-13,1.309985902752712e-12,3.728707046612165e-13,-1.2446955452933543e-05,5.11364800719282e-06,-0.23169805021533627,-0.5040467195903213,0.3956667035275801,3.6424958924277685e-12,1.109746916907171e-12,3.360267793444708e-13,1.1870758775081676e-12,3.7951099024231177e-13,-1.6509823059647517e-05,4.279455143134516e-06,0.15032098987689685,-0.49047336536876074,0.44074927907565153,1.585641925649913e-12,6.563382726761124e-13,2.781447853381528e-13,1.1302882859379452e-12,3.6907480329861716e-13,1.9566993357198434e-05,5.254788126032892e-06,-0.09087591178580891,-0.6703478510885779,0.32284200969344823,4.3170634186808625e-12,4.4947694920885094e-13,2.086247670087666e-13,1.1406327839712012e-12,4.1912354099296205e-13,3.137434679789435e-06,6.789917473198221e-06,-0.7143952301031788,-0.34500209842220064,0.31194986801540686,1.552500543576569e-11,7.735013883261356e-13,2.2600034270738972e-13,1.1592320084476667e-12,3.520243328411779e-13,-5.487908214044406e-05,6.165531165249711e-06,-0.15208368052358948,-0.650659515715069,0.3309995482054387,8.190156887250088e-12,8.017677541348168e-13,2.649557380755231e-13,1.0635237130657267e-12,3.6571555474162307e-13,3.948983572686362e-06,3.2169672610845377e-06,0.09865994591034953,0.0025012882547739146,0.6888860447954667,5.351162604098629e-13,5.559881156678746e-13,2.7202306599771493e-13,1.2777800778500686e-12,4.1945540711043943e-13,8.212409512779437e-06,6.222170648601201e-06,0.4311582453220396,-0.20603134635401998,0.3571983129286479,9.314423413269617e-12,7.976222382555322e-13,2.3132565313307385e-13,1.1926050017298064e-12,3.666543319548008e-13,-0.00012281421356740669,8.706003022268816e-06,1.7122357534633863,3.307659551838044,0.40510690345807177,1.3403872886875532e-11,7.218315588330338e-13,2.2691019399833722e-13,9.3801147578391e-13,3.9805512309592235e-13,2.355553013122758e-05,4.358508580843471e-06,0.5916789195296068,0.17534547894958097,0.4859086729116066,2.049937837427534e-12,3.891329778331547e-13,1.925217781913775e-13,1.1620089665345197e-12,3.876552139322559e-13,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,-6.122042145418473e-05,1.0040729543986796e-05,-0.27738455056600464,-0.8123673027047187,0.25965136292606367,3.457294096190356e-11,1.6486148055502956e-12,1.5763407626161546e-13,1.1192439127794928e-12,3.706271075231667e-13,6.941744300920118e-05,1.0124866385934776e-05,2.135054052411006,4.963332747164386,0.43918191684458086,9.85596524838475e-12,6.032076275307527e-13,2.0162564531697198e-13,8.134493761933855e-13,2.0109463488000674e-13,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,1.1601961139665836e-05,5.383058744902198e-06,1.816293752312455,3.819611185102633,0.5558784733612134,1.3605025461706342e-12,6.81144058128673e-13,1.6859886933154948e-13,1.0530337547925033e-12,3.38722447018068e-13,0.00032051225410482953,4.9185811022206e-06,0.1331909416480715,-0.4564061481468147,0.4505894532632834,3.0972909499991342e-12,4.935926365470261e-13,2.2080149684509945e-13,1.2393152054847443e-12,3.8842930533912753e-13,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.0006575997500114443,0.0,,,-0.0,2.0061770254033696e-39,2.5832473892747367e-72,1.3133235774362032e-72,6.107452327610473e-72,2.0638664593011888e-71,0.9904610415808351,0.05846394344948299,0.12063112949019401,0.5430349445516489,0.7264649322446896,0.00015162246417665018,6.862308798318601e-05,9.800657695837644e-05,0.0005820580483336796,0.000337579759953224,8.4000485769131,0.07622740709913607,0.9048326792237958,1.9629623277623542,0.7347599326668709,0.0002188175384192172,4.9290705788816074e-05,6.010582308209215e-05,0.0007841975415162613,0.00047693330846907816,-3.4805273331197077,0.1037918936079544,0.5639507098281568,1.8464211544134512,0.71057526790744,0.00026535601296343914,0.00017277227266356888,0.0003942802509745259,0.0008735604426371853,0.0007592240538052585,1,20231219170321_Subj_01_bci_32_gesture.edf
