TimeStamp,x,y,character typing,sentence
2460.5548215,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.5713224,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.588011,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.6048326,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.621412,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.6380565,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.6547366,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.6713011,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.6879688,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.7048775,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.7213842,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.7380382,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.754704,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.7712712,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.787975,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.804608,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.8214067,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.8379818,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.8545755,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.8712343,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.8881443,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.9049253,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.9212805,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.9379766,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.9546458,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.9711527,-1,-1,EMPTY_ET_STREAM,MainMenu
2460.9879767,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.0046847,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.0214134,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.0378879,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.0545897,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.0710844,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.0878929,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.1045536,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.1212423,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.1379493,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.1557113,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.1711329,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.1878661,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.2047229,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.2211701,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.237842,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.2545006,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.2711937,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.2878286,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.3044998,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.3211673,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.3379126,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.3543725,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.3711356,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.3879225,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.4044401,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.4211244,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.4377623,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.4543975,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.4712478,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.4877701,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.5057762,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.521703,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.5377508,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.5543035,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.5711262,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.5876802,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.6044173,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.6211151,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.6376855,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.654257,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.6710472,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.6877156,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.7044335,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.7210127,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.7376462,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.7541479,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.7710252,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.7876983,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.8043025,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.8210354,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.8376948,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.8544195,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.8709882,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.8877398,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.9042326,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.9209214,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.937633,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.9541425,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.9709172,-1,-1,EMPTY_ET_STREAM,MainMenu
2461.9876304,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.0042007,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.0210453,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.0376607,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.0541355,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.0708434,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.0875744,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.1042812,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.1208947,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.1375271,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.1541458,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.1708777,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.1876043,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.2051029,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.2208349,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.2376101,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.2541945,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.2709149,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.28747,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.3049726,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.320799,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.337466,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.3539998,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.3708306,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.3876161,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.4042387,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.4207755,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.4374835,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.4540132,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.4707607,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.4874616,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.5041708,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.5207837,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.5374117,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.5539724,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.5707774,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.5873839,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.6041534,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.6209355,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.637461,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.6541536,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.6707801,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.6873783,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.7049116,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.7207653,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.7374988,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.753887,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.770736,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.7873212,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.8048536,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.8206709,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.8374099,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.8539442,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.8715017,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.8874596,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.9039014,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.9206055,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.9373227,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.9538772,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.9706768,-1,-1,EMPTY_ET_STREAM,MainMenu
2462.9873002,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.0042901,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.0206328,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.0372236,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.0539476,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.0706698,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.0872701,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.104053,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.1206299,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.1372919,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.1537943,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.1705531,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.1872725,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.203964,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.2205197,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.2372083,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.2537621,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.2706986,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.2872203,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.3039681,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.3204879,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.337187,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.3536776,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.3703919,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.3871883,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.4041468,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.4204486,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.437105,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.4538313,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.4705558,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.4871171,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.5036954,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.5204342,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.5371716,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.5541283,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.5703946,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.5870912,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.6047213,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.6204312,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.6370468,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.653628,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.6705037,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.6869865,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.7039396,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.7203538,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.7370918,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.7535673,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.7703311,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.7870037,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.8036451,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.8204372,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.8369707,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.8535412,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.8702974,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.8870129,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.903861,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.9203242,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.936937,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.9536652,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.970358,-1,-1,EMPTY_ET_STREAM,MainMenu
2463.9869142,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.0039594,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.0203572,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.0368866,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.0534802,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.0702358,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.0869335,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.1035483,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.1202455,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.1368483,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.153447,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.1702453,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.1869985,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.2041632,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.2202256,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.2368812,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.253394,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.2701883,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.2868764,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.3036674,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.3201522,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.3368185,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.3537357,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.3701807,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.3867699,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.4038117,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.4200964,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.4367669,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.4537033,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.4701745,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.4867759,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.5039034,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.5201029,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.5366893,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.5532243,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.570068,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.5867654,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.6034398,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.6201347,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.6367559,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.6532923,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.6700555,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.6866859,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.703401,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.7199892,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.7366343,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.7532023,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.7700529,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.7867513,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.803657,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.8201117,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.8367969,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.8532113,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.8699613,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.8869442,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.9033478,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.9200629,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.9366444,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.9532155,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.9699635,-1,-1,EMPTY_ET_STREAM,MainMenu
2464.9865893,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.0033199,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.0199421,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.0365854,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.0532112,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.0699771,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.0866002,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.1036615,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.1199294,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.136579,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.1531541,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.1699181,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.1865722,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.2032367,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.2198702,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.2365924,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.2530818,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.2698576,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.2865799,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.3032024,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.3198095,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.3365508,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.3530514,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.3698113,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.3864632,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.4034794,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.419841,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.4364338,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.4531214,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.4698029,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.4864129,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.5031364,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.519846,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.5364333,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.5530403,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.5697315,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.5866209,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.6030408,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.6197558,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.6364396,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.6529891,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.6697272,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.6864002,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.7030314,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.7198625,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.7363611,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.7529071,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.7697257,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.7863787,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.8029911,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.8196596,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.8363951,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.8529457,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.8696858,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.8863581,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.9030044,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.9195823,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.9362723,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.9528334,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.9695692,-1,-1,EMPTY_ET_STREAM,MainMenu
2465.9863702,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.003002,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.0195628,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.036236,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.0527717,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.0697506,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.0862151,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.1030076,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.1195141,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.1362063,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.1528038,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.1695364,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.1861936,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.2029933,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.2195251,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.2361823,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.2527476,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.2695474,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.2861951,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.3029624,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.319504,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.3362316,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.3527115,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.3694886,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.386175,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.4028671,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.4194585,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.4361635,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.452729,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.4694813,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.4860902,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.5028116,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.5194257,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.5360487,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.5525827,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.5694779,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.5860687,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.6027863,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.6194027,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.6360121,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.6526671,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.6696387,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.6860988,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.7027245,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.7194731,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.736104,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.7526015,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.7694185,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.7874061,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.8027055,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.8193837,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.8360061,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.8526052,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.8693294,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.8859996,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.9027313,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.9194598,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.9360205,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.9525158,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.9694583,-1,-1,EMPTY_ET_STREAM,MainMenu
2466.9859439,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.0026653,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.0193087,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.0359858,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.0524969,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.069367,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.085969,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.1025639,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.1193557,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.1359281,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.1524603,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.1692576,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.1859048,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.2025833,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.2192218,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.2358644,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.2524677,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.2691846,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.2858534,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.302506,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.3191267,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.3358392,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.352446,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.3693075,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.3858075,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.4025226,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.4192567,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.4357943,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.4523576,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.4692226,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.4857853,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.5024786,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.5191504,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.5358298,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.5523195,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.5690571,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.5857997,-1,-1,EMPTY_ET_STREAM,MainMenu
2467.6024459,-1,-1,EMPTY_ET_STREAM,MainMenu
